order_id,product_id,quantity,unit_price,discount,line_total
SO35993d83,P000b799a,10,34.16,0.0,341.6
SO64757b11,Pdbd241d0,4,127.58,0.0,510.32
SO64757b11,Pe940f056,5,44.78,0.0,223.9
SO64757b11,P8af6ce4c,1,8.17,0.0,8.17
SO64757b11,P32e7cdce,3,1529.68,0.0,4589.04
SOb264e0a7,P8af6ce4c,1,8.17,0.0,8.17
SOb264e0a7,Pdae71328,4,885.61,0.0,3542.44
SOb2818e13,Pa9b1f4ad,4,23.02,0.1,82.87
SO0e4bf6c7,P2e3f25bf,9,39.24,0.0,353.16
SO0e4bf6c7,Pb0eb7e7d,9,502.88,0.05,4299.64
SO0e4bf6c7,Pa8d55241,2,251.11,0.05,477.11
SO0e4bf6c7,P7e94cb04,3,1958.15,0.1,5287.02
SO0e4bf6c7,P35f6e13d,3,440.48,0.05,1255.37
SO1c5591ef,P71923486,1,119.3,0.0,119.3
SO1c5591ef,Pcd326c9b,2,782.72,0.0,1565.44
SO1c5591ef,Pa7d69348,9,89.61,0.0,806.49
SO1c5591ef,P6e01d9a3,5,34.38,0.0,171.9
SO1c5591ef,Pf750a342,10,26.02,0.0,260.2
SO4e3f4962,P1ed0e77b,5,24.93,0.0,124.65
SO4e3f4962,Pd32e1690,6,492.86,0.0,2957.16
SO4e3f4962,Pbe069892,10,67.45,0.0,674.5
SO4e3f4962,Pe704ab75,3,418.22,0.0,1254.66
SO5b3bf5ce,P5aa6cacb,2,1039.1,0.05,1974.29
SO5b3bf5ce,P60295ad9,5,394.99,0.0,1974.95
SO5b3bf5ce,P768564ac,10,150.16,0.1,1351.44
SO29105913,Pf519fe1a,1,302.01,0.1,271.81
SOe1b97621,P4f5b8304,3,1889.73,0.0,5669.19
SOe1b97621,Pb880a595,3,294.28,0.1,794.54
SOe1b97621,Pa99221e5,8,26.42,0.05,200.79
SOe1b97621,P0a45676d,1,780.51,0.0,780.51
SO7d6a001c,P64ecb39d,5,678.21,0.05,3221.5
SO7d6a001c,P150673c5,7,974.69,0.0,6822.8
SO7d6a001c,Pb702965e,4,358.46,0.05,1362.16
SO3e0169d5,P1ed0e77b,7,24.93,0.1,157.06
SO3e0169d5,P15cb23c4,9,117.22,0.0,1054.98
SO3e0169d5,Pdb48c9ee,5,149.3,0.0,746.5
SO3e0169d5,P77772f74,9,66.23,0.1,536.45
SO3e0169d5,Pdab1267e,10,225.98,0.0,2259.8
SO82226747,P32e7cdce,9,1529.68,0.05,13078.76
SO82226747,Pcd326c9b,2,782.72,0.0,1565.44
SOa6a81c15,P77772f74,8,69.73,0.0,557.84
SOa6a81c15,P0fb2db2b,5,298.38,0.0,1491.9
SOa6a81c15,P32e7cdce,7,1529.68,0.0,10707.76
SO6edf423a,P31008989,10,1020.53,0.05,9695.03
SO6edf423a,P2486f730,1,30.54,0.05,29.01
SO6edf423a,P6bc3575d,10,483.96,0.0,4839.6
SO8383c9c0,Pbbae2dd5,8,479.25,0.05,3642.3
SO8383c9c0,P8af6ce4c,2,8.17,0.05,15.52
SO8383c9c0,Paa15aa91,4,194.75,0.1,701.1
SO8383c9c0,Pdbd241d0,6,127.58,0.0,765.48
SO8383c9c0,Pd32e1690,1,492.86,0.0,492.86
SOc3ed8a1a,P80238d20,6,1293.23,0.1,6983.44
SOc3ed8a1a,P77772f74,2,69.73,0.1,125.51
SOc3ed8a1a,Pe93cc4c1,8,26.91,0.0,215.28
SOc3ed8a1a,P4f5b8304,6,1889.73,0.0,11338.38
SOc3ed8a1a,Pdae71328,7,885.61,0.0,6199.27
SOf7913d1f,Pb1d42b13,1,142.4,0.05,135.28
SOf7913d1f,Pfbad365e,1,823.28,0.0,823.28
SOf7913d1f,P5b233719,7,43.37,0.0,303.59
SOf7913d1f,P000b799a,6,34.16,0.1,184.46
SOf7913d1f,P1ab20abf,9,384.67,0.0,3462.03
SOd3ac79b4,P51bcf5d2,1,8.42,0.0,8.42
SOd3ac79b4,P9da815f8,5,19.82,0.1,89.19
SO5e298ffb,Pfd577618,1,139.47,0.0,139.47
SO5e298ffb,P0fb2db2b,8,298.38,0.05,2267.69
SOd1551cad,P150673c5,9,984.52,0.05,8417.65
SOd1551cad,P71923486,1,119.3,0.0,119.3
SOd1551cad,P2be52bb7,8,1221.93,0.0,9775.44
SOd1551cad,P7af6bba0,4,15.61,0.0,62.44
SOd1551cad,P7e94cb04,4,1869.13,0.1,6728.87
SOf29989ef,P7326f7f4,9,43.15,0.1,349.51
SOf29989ef,Pf519fe1a,3,302.01,0.1,815.43
SO19799c38,P2be52bb7,6,1142.71,0.0,6856.23
SO19799c38,P499a265a,4,156.56,0.0,626.24
SO19799c38,P6d3e39ee,9,1036.87,0.0,9331.83
SO19799c38,Pcd326c9b,8,782.72,0.0,6261.76
SO500692ed,P7326f7f4,6,43.15,0.05,245.95
SO656fee8f,Pb1eb6aa3,1,282.15,0.0,282.15
SO656fee8f,P0fb2db2b,8,298.38,0.05,2267.69
SO656fee8f,P522845b5,7,77.77,0.05,517.17
SO656fee8f,P000b799a,4,34.16,0.1,122.98
SO0c0e687a,P5aa6cacb,8,1039.1,0.05,7897.16
SO734d2ac0,P6bc3575d,6,522.94,0.05,2980.77
SO734d2ac0,P2be52bb7,6,1221.93,0.1,6598.42
SO734d2ac0,P33796485,1,158.18,0.0,158.18
SOa455c446,Pe93cc4c1,4,26.91,0.0,107.64
SOa455c446,Pdb48c9ee,4,149.3,0.0,597.2
SO62c2ff51,Pa9b1f4ad,6,23.02,0.0,138.12
SO10f96e26,P7e94cb04,1,1869.13,0.0,1869.13
SO10f96e26,Pe704ab75,9,418.22,0.0,3763.98
SO10f96e26,Pb702965e,8,348.93,0.0,2791.47
SO92e75970,P45a3e9ae,3,15.29,0.0,45.87
SO92e75970,P02cf2087,8,634.51,0.0,5076.09
SO92e75970,Pdb48c9ee,1,149.3,0.1,134.37
SO186620bf,Pb702965e,2,332.28,0.0,664.56
SO186620bf,P984b9129,7,838.48,0.0,5869.36
SO186620bf,P266b08a1,2,24.23,0.0,48.46
SO23aa2d6a,Pf750a342,1,26.02,0.0,26.02
SO23aa2d6a,P984b9129,1,838.48,0.0,838.48
SO23aa2d6a,P768564ac,5,163.34,0.0,816.68
SO23aa2d6a,P4f5b8304,8,2025.07,0.05,15390.54
SO04e9429a,P000b799a,2,34.16,0.0,68.32
SO04e9429a,P1e256c76,2,959.16,0.0,1918.32
SO04e9429a,P7e945270,2,116.44,0.1,209.59
SO57f79cf7,P2486f730,4,30.54,0.0,122.16
SO57f79cf7,Pf519fe1a,1,279.94,0.05,265.95
SO6a9939ee,P23dd0eb5,8,38.83,0.0,310.64
SOf46f144b,P000b799a,7,34.16,0.0,239.12
SOf46f144b,P91c57b81,3,821.44,0.0,2464.32
SOf46f144b,P2c5c4414,4,949.89,0.0,3799.56
SO07290604,P059dae10,1,919.46,0.1,827.51
SO07290604,P6d3e39ee,2,1036.87,0.1,1866.37
SOa592e986,P6e01d9a3,5,36.13,0.0,180.65
SOa592e986,P58d33e21,9,542.48,0.1,4394.09
SO45fc9651,P5b233719,7,43.37,0.05,288.41
SO779227f3,Peba8359e,1,330.78,0.1,297.7
SO779227f3,P6d3e39ee,10,1036.87,0.0,10368.7
SO0cfc4d9c,P681c50d2,10,902.07,0.0,9020.69
SO0cfc4d9c,Pbbae2dd5,7,479.25,0.0,3354.75
SOfd4082aa,P15cb23c4,7,117.22,0.1,738.49
SOa2e6aa1d,P98c0192a,9,217.16,0.0,1954.44
SO76a76e70,P6e8901a4,6,159.25,0.0,955.53
SO76a76e70,P35f6e13d,9,440.48,0.0,3964.32
SO3a7ec48d,Pb1eb6aa3,7,282.15,0.0,1975.05
SOd4f17803,Pcd326c9b,10,782.72,0.0,7827.2
SOd4f17803,Pd8ee6a2b,2,29.35,0.0,58.7
SO71600204,P1e256c76,8,959.16,0.05,7289.62
SO71600204,P8af6ce4c,8,8.17,0.0,65.36
SO6369ec79,P7e945270,2,116.44,0.0,232.88
SO6369ec79,P55e4365b,2,717.08,0.0,1434.16
SO6369ec79,Pe940f056,6,44.78,0.0,268.68
SO6369ec79,P15cb23c4,2,117.22,0.05,222.72
SO6369ec79,P266b08a1,10,24.23,0.0,242.3
SO0c651b9b,Pa7ae716f,9,12.46,0.05,106.53
SO0c651b9b,P1ab20abf,1,384.67,0.1,346.2
SO16eea180,Pdbd241d0,10,131.65,0.0,1316.47
SO16eea180,Pa8d55241,5,251.11,0.1,1130.0
SO16eea180,Pd87e7c3b,10,109.32,0.0,1093.2
SO6eea9f15,Pb702965e,4,332.28,0.0,1329.12
SO2e6ff484,P7834e026,3,412.5,0.05,1175.62
SO2e6ff484,P80238d20,10,1293.23,0.0,12932.3
SO2e6ff484,Pdf9aaa73,7,1072.31,0.0,7506.14
SO2e6ff484,P150673c5,5,984.52,0.0,4922.6
SO2e6ff484,P71923486,3,119.3,0.1,322.11
SO80b99f25,P6e8901a4,3,161.43,0.05,460.08
SO80b99f25,P9316c89b,1,265.48,0.05,252.21
SO80b99f25,P55e4365b,5,717.08,0.1,3226.86
SO80b99f25,P258ec8b0,2,170.6,0.1,307.08
SOb6a047e1,P768564ac,7,150.16,0.0,1051.12
SOb6a047e1,P33796485,7,158.18,0.0,1107.26
SOb6a047e1,Pb702965e,7,332.28,0.0,2325.96
SOb6a047e1,P7e945270,9,116.44,0.0,1047.96
SO68cbfcd9,Pfd577618,6,139.47,0.0,836.82
SOf3a49770,Pf519fe1a,8,302.01,0.05,2295.28
SOf3a49770,Pf750a342,10,26.02,0.1,234.18
SOf3a49770,P1ed0e77b,10,24.93,0.0,249.3
SO82f9538b,Pe5a125a2,10,1174.6,0.1,10571.4
SOeba3baf6,Pfbad365e,8,857.42,0.05,6516.39
SOeba3baf6,P51bcf5d2,2,8.03,0.0,16.06
SOeba3baf6,Pdab1267e,5,225.98,0.0,1129.9
SOf58e3e08,P150673c5,10,984.52,0.0,9845.2
SOf58e3e08,P98c0192a,1,217.16,0.05,206.3
SOf58e3e08,P0a45676d,6,831.44,0.1,4489.75
SOdfecae48,P522845b5,3,77.77,0.0,233.31
SO41d4fd95,P45a3e9ae,5,15.29,0.1,68.8
SOb05f5fd7,Pcd326c9b,6,782.72,0.0,4696.32
SOb05f5fd7,P55e4365b,2,717.08,0.0,1434.16
SOb05f5fd7,P0260b04c,6,52.64,0.0,315.84
SO37058103,P5e8909d4,3,1155.01,0.1,3118.53
SO37058103,P0260b04c,9,52.64,0.0,473.76
SO37058103,P6bc3575d,3,483.96,0.0,1451.88
SO920ebb09,Pdb48c9ee,5,149.3,0.0,746.5
SO920ebb09,Pde32edf4,9,49.43,0.05,422.63
SO920ebb09,P309cbd26,3,131.91,0.05,375.96
SO920ebb09,Pbe069892,10,67.45,0.1,607.05
SO920ebb09,Pd0fa0e9f,8,875.81,0.1,6305.83
SOd1f90b10,P31008989,10,1020.53,0.0,10205.3
SOd1f90b10,P5c3dbd2c,2,221.39,0.0,442.78
SOd1f90b10,Pe704ab75,5,418.22,0.0,2091.1
SOd1f90b10,P2be52bb7,9,1221.93,0.1,9897.63
SO5100bb43,P059dae10,10,953.58,0.05,9059.01
SO5100bb43,P2be52bb7,5,1221.93,0.0,6109.65
SO5100bb43,Pe93cc4c1,9,24.61,0.0,221.5
SO75c7701c,P681c50d2,7,899.01,0.0,6293.07
SO75c7701c,P000b799a,8,34.16,0.0,273.28
SO11407812,Pbbae2dd5,8,479.25,0.05,3642.3
SO11407812,Pb880a595,2,303.7,0.0,607.4
SO11407812,Pf519fe1a,5,302.01,0.1,1359.05
SO11407812,P499a265a,3,156.56,0.05,446.2
SO11407812,P37a0efc6,6,54.79,0.0,328.74
SOa51c23ea,Pfbad365e,7,857.42,0.05,5701.84
SOa51c23ea,P7834e026,3,412.5,0.0,1237.5
SO17e0c690,P55e4365b,1,717.08,0.0,717.08
SO17e0c690,P5c3dbd2c,10,221.39,0.0,2213.9
SO2a57bd64,P1e256c76,6,959.16,0.0,5754.96
SO2a57bd64,Pfd577618,2,139.47,0.0,278.94
SO2a57bd64,P2be52bb7,6,1221.93,0.0,7331.58
SO0a1e4acd,P6e01d9a3,2,36.13,0.1,65.03
SO0a1e4acd,Pf750a342,8,26.02,0.05,197.75
SO6d4b5705,P37a0efc6,2,54.79,0.0,109.58
SO6d4b5705,P45a3e9ae,9,15.29,0.0,137.61
SO6d4b5705,Pdab1267e,3,225.98,0.0,677.94
SO6d4b5705,P37a1cc45,3,37.45,0.0,112.35
SO035add38,P80238d20,4,1293.23,0.0,5172.92
SO035add38,Pa7ae716f,2,13.28,0.0,26.56
SOd05575c7,P60295ad9,4,419.4,0.05,1593.74
SOd05575c7,P58d33e21,8,542.48,0.0,4339.84
SOd05575c7,P5b233719,10,43.37,0.0,433.7
SO1cde8407,Pafb5ceb2,8,95.65,0.0,765.2
SO1cde8407,P258ec8b0,2,163.29,0.0,326.58
SO1cde8407,P0fb2db2b,2,298.38,0.1,537.08
SOa9467fea,P059dae10,9,953.58,0.0,8582.22
SOa9467fea,Pbbae2dd5,9,479.25,0.05,4097.59
SOa9467fea,Pd32e1690,2,492.86,0.0,985.72
SOa9467fea,P984784d6,7,26.16,0.0,183.12
SOa9467fea,P2e3f25bf,8,39.24,0.0,313.92
SO52a0c247,P15cb23c4,8,117.22,0.0,937.76
SO52a0c247,Pdb48c9ee,6,149.3,0.0,895.8
SO52a0c247,Pdf9aaa73,9,1085.73,0.0,9771.57
SO52a0c247,P6d3e39ee,1,1017.67,0.0,1017.67
SOb2e84887,P6d3e39ee,2,1036.87,0.1,1866.37
SOb2e84887,Pb1d42b13,9,142.4,0.0,1281.6
SOb2e84887,Pdb48c9ee,4,149.3,0.05,567.34
SO2c20f48b,P5b233719,6,40.6,0.0,243.62
SO2c20f48b,P91c57b81,9,805.96,0.0,7253.61
SOeefd9f94,Pa99221e5,8,26.42,0.1,190.22
SOeefd9f94,Pfbad365e,9,857.42,0.05,7330.94
SOeefd9f94,Pfd577618,5,139.47,0.0,697.35
SO5a2210ea,Pe284be6f,5,192.48,0.1,866.16
SO66ca9c48,P8b160812,4,14.48,0.05,55.02
SOa78e5335,Pa8d55241,3,251.11,0.05,715.66
SOa78e5335,P984784d6,7,26.16,0.05,173.96
SOa78e5335,P984b9129,4,910.27,0.05,3459.03
SOad421749,Paa15aa91,10,194.75,0.05,1850.12
SOe657b5e1,Pd0fa0e9f,10,875.81,0.0,8758.1
SOe657b5e1,P266b08a1,2,24.23,0.0,48.46
SOe657b5e1,Pb0eb7e7d,3,483.35,0.1,1305.05
SOe657b5e1,P1e256c76,4,959.16,0.0,3836.64
SO9a7d0d56,Pdab1267e,2,225.98,0.05,429.36
SO6f7945ae,P2be52bb7,6,1221.93,0.0,7331.58
SOd644f8b0,P9316c89b,4,265.48,0.05,1008.82
SOd644f8b0,P2486f730,7,30.54,0.0,213.78
SOd644f8b0,P7326f7f4,10,43.15,0.0,431.5
SOd644f8b0,Pe93cc4c1,10,26.91,0.1,242.19
SOe622d477,P5c3dbd2c,3,221.39,0.1,597.75
SOe622d477,P059dae10,10,953.58,0.05,9059.01
SO87cac980,Pdb48c9ee,6,149.3,0.0,895.8
SO87cac980,P15cb23c4,3,117.22,0.0,351.66
SO87cac980,Pa99221e5,10,26.24,0.05,249.28
SO87cac980,P98c0192a,5,217.16,0.1,977.22
SO647ccfe0,P059dae10,9,953.58,0.1,7724.0
SO647ccfe0,Pf750a342,9,26.02,0.05,222.47
SO647ccfe0,Pb1eb6aa3,3,278.84,0.0,836.52
SO647ccfe0,Pe93cc4c1,3,26.77,0.0,80.31
SO647ccfe0,P5e8909d4,2,1155.01,0.0,2310.02
SOc530188e,P6e01d9a3,1,36.13,0.0,36.13
SOc530188e,P2486f730,8,28.66,0.0,229.28
SOc530188e,Pfbad365e,1,857.42,0.0,857.42
SOc530188e,Pb1eb6aa3,9,282.15,0.0,2539.35
SO00e78d12,P5e8909d4,8,1155.01,0.0,9240.08
SO00e78d12,P7326f7f4,9,43.15,0.05,368.93
SO00e78d12,P9da815f8,2,19.82,0.1,35.68
SO00e78d12,P7af6bba0,3,15.61,0.0,46.83
SO00e78d12,P499a265a,2,156.56,0.0,313.12
SO36f089b7,P02cf2087,8,663.35,0.1,4776.12
SO36f089b7,Pa99221e5,10,26.42,0.1,237.78
SO36f089b7,Pc7eb56da,10,504.09,0.0,5040.9
SOb19003aa,P9da815f8,5,19.82,0.05,94.14
SOb19003aa,P5b233719,7,42.64,0.0,298.51
SOc08c34b9,P984784d6,3,26.16,0.0,78.48
SOc08c34b9,P55e4365b,3,717.08,0.0,2151.24
SO5984ca53,P1e256c76,7,959.16,0.1,6042.71
SO5984ca53,P681c50d2,10,899.01,0.1,8091.09
SO5984ca53,Pbe069892,10,67.45,0.1,607.05
SO26ac045f,Pdab1267e,7,225.98,0.0,1581.86
SO26ac045f,P77772f74,1,69.73,0.1,62.76
SO26ac045f,P4f5b8304,10,1889.73,0.0,18897.3
SO26ac045f,Peba8359e,3,330.78,0.1,893.11
SOf2f28373,Pde32edf4,4,49.43,0.0,197.72
SOf2f28373,P681c50d2,1,899.01,0.0,899.01
SOf2f28373,P984b9129,2,838.48,0.0,1676.96
SOf2f28373,P2be52bb7,2,1221.93,0.0,2443.86
SOf2f28373,P4f5b8304,10,1889.73,0.0,18897.3
SOa96f762e,P5b233719,6,43.37,0.05,247.21
SOa96f762e,Pdbd241d0,2,127.58,0.0,255.16
SOa96f762e,P2486f730,5,30.54,0.0,152.7
SOd8ca6e5a,Pb1d42b13,8,142.4,0.0,1139.2
SOd8ca6e5a,P266b08a1,8,24.23,0.05,184.15
SOd8ca6e5a,P60295ad9,1,394.99,0.1,355.49
SOd8ca6e5a,Pb1eb6aa3,8,282.15,0.1,2031.48
SOd8ca6e5a,Pdb48c9ee,10,149.3,0.05,1418.35
SO0cb83188,Pe93cc4c1,1,26.91,0.0,26.91
SO0cb83188,Pb2f63edd,5,66.15,0.0,330.75
SO0cb83188,Pc7eb56da,3,504.09,0.1,1361.04
SO0cb83188,P21e20ef8,10,325.42,0.0,3254.2
SO0adeaca5,P0a45676d,3,780.51,0.1,2107.38
SO420b9f49,P23dd0eb5,2,38.83,0.0,77.66
SO420b9f49,P7af6bba0,8,15.57,0.05,118.34
SO420b9f49,Paa15aa91,3,194.75,0.0,584.25
SO420b9f49,Pe940f056,2,48.2,0.1,86.77
SO420b9f49,P35f6e13d,7,440.96,0.05,2932.37
SOa6f8338a,P8b160812,3,14.48,0.0,43.44
SOa6f8338a,P31008989,6,1020.53,0.0,6123.18
SOa6f8338a,P33796485,7,158.18,0.0,1107.26
SOd1d35673,Pf750a342,10,26.02,0.0,260.2
SO602d4550,P7e945270,10,116.44,0.05,1106.18
SO602d4550,P499a265a,7,156.56,0.0,1095.92
SO602d4550,Pbbae2dd5,1,479.25,0.0,479.25
SO602d4550,Pb1eb6aa3,6,282.15,0.0,1692.9
SO602d4550,P51bcf5d2,1,8.42,0.0,8.42
SO9c1395a6,Pededdd25,6,411.37,0.0,2468.24
SO9c1395a6,P0fb2db2b,5,298.38,0.1,1342.71
SO9c1395a6,Pe704ab75,8,399.55,0.0,3196.4
SO9c1395a6,Pe940f056,1,48.76,0.05,46.32
SO9c1395a6,P681c50d2,8,899.01,0.05,6832.48
SOf99e4c42,P32e7cdce,9,1529.68,0.0,13767.12
SOf99e4c42,P37a1cc45,6,37.45,0.0,224.7
SOf99e4c42,P33796485,7,158.18,0.05,1051.9
SOf99e4c42,P7326f7f4,3,43.15,0.0,129.45
SO4c5555ba,Pe5a125a2,10,1174.6,0.1,10571.4
SO4c5555ba,Pe704ab75,6,418.22,0.1,2258.39
SO4c5555ba,Pd8ee6a2b,4,30.04,0.05,114.14
SO4c5555ba,Pd32e1690,7,492.86,0.0,3450.02
SOb6990e6a,Pbe069892,4,61.2,0.0,244.79
SOb6990e6a,P5e8909d4,9,1155.01,0.05,9875.34
SOb6990e6a,Pa7d69348,10,89.61,0.05,851.29
SOb6aba0f9,P33796485,9,158.18,0.0,1423.62
SOb6aba0f9,P31008989,10,1020.53,0.0,10205.3
SOb6aba0f9,P58d33e21,4,542.48,0.0,2169.92
SOb6aba0f9,Pf519fe1a,9,302.01,0.05,2582.19
SO61aa40ff,P499a265a,10,156.56,0.05,1487.32
SO61aa40ff,Pe5a125a2,8,1174.6,0.0,9396.8
SO61aa40ff,P02cf2087,1,656.35,0.0,656.35
SO074e5103,P0fb2db2b,3,298.38,0.0,895.14
SO074e5103,P80238d20,9,1366.6,0.0,12299.41
SO074e5103,Pe940f056,5,44.78,0.1,201.51
SO074e5103,Pde32edf4,6,49.43,0.0,296.58
SO40b00d23,P98c0192a,5,217.16,0.05,1031.51
SO40b00d23,P7e94cb04,9,1869.13,0.0,16822.17
SO4659bf55,P6d3e39ee,5,1101.75,0.0,5508.75
SO4659bf55,Pf4b7500e,9,214.7,0.1,1739.07
SO4659bf55,Pd0fa0e9f,7,875.81,0.0,6130.67
SO4659bf55,P33796485,7,158.18,0.05,1051.9
SO4a64e655,P8b160812,8,14.48,0.0,115.84
SO4a64e655,P6d3e39ee,5,1036.87,0.1,4665.91
SO52c5da62,Pbe069892,3,67.45,0.0,202.35
SOaf4ca073,P37a0efc6,3,54.79,0.0,164.37
SOaf4ca073,P4f5b8304,5,1889.73,0.0,9448.65
SOaf4ca073,Pe5a125a2,8,1174.6,0.0,9396.8
SObfd8f709,Pd0fa0e9f,10,875.81,0.1,7882.29
SObfd8f709,P31008989,10,1020.53,0.05,9695.03
SObfd8f709,P150673c5,8,984.52,0.05,7482.35
SO9772181f,P5e8909d4,9,1155.01,0.0,10395.09
SO9772181f,P37a1cc45,7,37.45,0.05,249.04
SO9772181f,P37a0efc6,5,54.79,0.0,273.95
SO5ddd3bda,Pdbd241d0,3,127.58,0.1,344.47
SO5ddd3bda,P7af6bba0,4,15.61,0.0,62.44
SOfaf32dcb,P2c5c4414,4,988.81,0.1,3559.73
SOfaf32dcb,P2be52bb7,3,1221.93,0.0,3665.79
SOae45f143,P4f5b8304,7,1899.54,0.0,13296.77
SO1c41bdf9,Pf4b7500e,4,214.7,0.05,815.86
SOcfaa01b2,P37a1cc45,9,37.45,0.0,337.05
SOcfaa01b2,Pa99221e5,7,26.42,0.0,184.94
SOcfaa01b2,Pcd326c9b,6,782.72,0.0,4696.32
SO10476f6d,Pdf9aaa73,5,1085.73,0.1,4885.78
SO10476f6d,P000b799a,2,36.92,0.0,73.85
SO10476f6d,Pe704ab75,2,418.22,0.1,752.8
SO10476f6d,Pa9b1f4ad,2,23.02,0.05,43.74
SO10476f6d,P2e3f25bf,8,39.24,0.0,313.92
SO1d4fb555,P6bc3575d,3,483.96,0.0,1451.88
SO1d4fb555,Pdf9aaa73,9,1085.73,0.1,8794.41
SO1d4fb555,P33796485,1,158.18,0.05,150.27
SO1d4fb555,P4f5b8304,7,1889.73,0.0,13228.11
SO1d4fb555,P5e8909d4,5,1155.01,0.0,5775.05
SOa59b4596,Pdf9aaa73,6,1085.73,0.1,5862.94
SOa59b4596,Pbe069892,9,67.45,0.1,546.35
SOa59b4596,P4f5b8304,8,1889.73,0.0,15117.84
SO7a551462,Pb880a595,5,303.7,0.0,1518.5
SO7a551462,Pb0eb7e7d,8,483.35,0.1,3480.12
SO7a551462,Pc7eb56da,2,504.09,0.05,957.77
SOe5766ddb,Pdbd241d0,1,127.58,0.1,114.82
SOe5766ddb,P266b08a1,1,24.44,0.05,23.22
SOe5766ddb,P150673c5,8,984.52,0.0,7876.16
SOa55fa219,Paa15aa91,6,209.48,0.05,1194.06
SO56cf428f,P80238d20,10,1293.23,0.0,12932.3
SO56cf428f,Pd0fa0e9f,6,875.81,0.05,4992.12
SO56cf428f,Pdf9aaa73,4,1085.73,0.0,4342.92
SO56cf428f,P37a0efc6,5,54.79,0.0,273.95
SO9af56c11,Pde32edf4,1,49.43,0.0,49.43
SO9af56c11,P2be52bb7,9,1221.93,0.0,10997.37
SO9af56c11,Pcd326c9b,4,782.72,0.05,2974.34
SO9af56c11,P984784d6,9,26.16,0.0,235.44
SO2a2aae8a,P7af6bba0,8,15.61,0.0,124.88
SO2a2aae8a,P681c50d2,3,846.74,0.0,2540.21
SO2a2aae8a,P9316c89b,2,265.48,0.0,530.96
SO2a2aae8a,P7e945270,8,116.44,0.0,931.52
SO3c7d2738,Pdab1267e,4,225.98,0.0,903.92
SO3c7d2738,P23dd0eb5,3,38.83,0.0,116.49
SO3c7d2738,P77772f74,5,69.73,0.0,348.65
SO7a0a8584,P51bcf5d2,8,8.42,0.0,67.36
SO7a0a8584,P80238d20,3,1348.74,0.1,3641.59
SObde421e5,P258ec8b0,6,163.29,0.0,979.74
SObde421e5,P77772f74,5,69.73,0.0,348.65
SObde421e5,P6e8901a4,5,161.43,0.0,807.15
SObde421e5,Pdab1267e,4,225.98,0.0,903.92
SObde421e5,Pdf9aaa73,5,1085.73,0.1,4885.78
SOe3d3a2db,Pdab1267e,9,225.98,0.1,1830.44
SOe3d3a2db,Pdb48c9ee,10,149.3,0.1,1343.7
SOe3d3a2db,P6bc3575d,9,483.96,0.0,4355.64
SOe3d3a2db,Pcd326c9b,6,782.72,0.05,4461.5
SO1987e894,P522845b5,10,77.77,0.1,699.93
SO1987e894,Paa15aa91,4,194.75,0.0,779.0
SO1987e894,P5c3dbd2c,7,221.39,0.05,1472.24
SO1cbbf40b,Pa9b1f4ad,2,23.02,0.0,46.04
SO1cbbf40b,P7834e026,5,412.5,0.0,2062.5
SO0fd664e7,P5c3dbd2c,2,221.39,0.0,442.78
SO0fd664e7,Pf519fe1a,10,302.01,0.05,2869.09
SO0fd664e7,P768564ac,2,150.16,0.05,285.3
SO0fd664e7,P1e256c76,6,984.12,0.0,5904.73
SO426b9d22,P2c5c4414,2,949.89,0.0,1899.78
SOe11bbbb0,Pdf9aaa73,2,1057.29,0.05,2008.85
SOe11bbbb0,P7e94cb04,5,1869.13,0.0,9345.65
SOc0411fb0,P0a45676d,10,745.0,0.0,7449.98
SOc0411fb0,P55e4365b,2,717.08,0.05,1362.45
SOc0411fb0,P31008989,3,1020.53,0.0,3061.59
SOecd8386c,Pe704ab75,4,418.22,0.0,1672.88
SOecd8386c,Pe284be6f,9,192.48,0.1,1559.09
SO963d2ab3,P984b9129,4,838.48,0.0,3353.92
SO2a386491,P33796485,5,158.18,0.0,790.9
SO94e56565,P6d3e39ee,3,1036.87,0.0,3110.61
SO94e56565,P5aa6cacb,8,1039.1,0.0,8312.8
SO94e56565,Pdab1267e,8,225.98,0.1,1627.06
SO94e56565,Pa8d55241,5,251.11,0.0,1255.55
SO94e56565,Pc7eb56da,8,504.09,0.05,3831.08
SO0624ac45,Pa99221e5,4,26.42,0.0,105.68
SO0624ac45,P7e94cb04,1,1958.91,0.0,1958.91
SOd6df1e44,Pdf9aaa73,2,1085.73,0.0,2171.46
SOff7758b3,P2c5c4414,5,949.89,0.0,4749.45
SOff7758b3,P5c3dbd2c,9,221.39,0.05,1892.88
SOff7758b3,P0260b04c,2,52.64,0.0,105.28
SOff7758b3,P1ed0e77b,10,24.93,0.05,236.84
SO241319e6,P2be52bb7,8,1221.93,0.0,9775.44
SO241319e6,P681c50d2,6,899.01,0.0,5394.06
SO241319e6,Pa99221e5,8,26.42,0.1,190.22
SOe0900fd9,P150673c5,7,984.52,0.1,6202.48
SOe0900fd9,P15cb23c4,5,117.22,0.0,586.1
SO3ff2d7d5,Pcd326c9b,1,782.72,0.1,704.45
SO3ff2d7d5,P15cb23c4,4,117.22,0.0,468.88
SO1bd6393a,P58d33e21,5,542.48,0.05,2576.78
SOac53246c,P7326f7f4,6,43.15,0.0,258.9
SOac53246c,Pe93cc4c1,1,26.91,0.0,26.91
SOac53246c,Pf750a342,7,26.02,0.05,173.03
