transaction_id,product_id,transaction_type,quantity,transaction_date,unit_cost,location,reference_document,status
Te151c795,P37a0efc6,Bestandskorrektur,3,2023-01-01 20:07:38,38.352999999999994,Retouren,REF158492,Abgeschlossen
Td8f94cef,Pb0eb7e7d,Ausgang,-5,2023-03-20 07:57:28,338.34499999999997,Versand,REF248251,Geplant
Tbe65d470,P6e8901a4,Retoure,5,2023-07-05 02:39:24,113.00099999999999,Versand,REF509268,Geplant
T83cc35df,P15cb23c4,Bestandskorrektur,0,2023-06-10 08:42:59,82.05399999999999,Hauptlager,REF144816,In Bearbeitung
Tc877be12,Pe5a125a2,Bestandskorrektur,-1,2023-07-21 08:54:53,822.2199999999999,Retouren,REF783096,Geplant
T10744775,P150673c5,Ausgang,-8,2024-04-02 12:14:50,689.164,Versand,REF629236,In Bearbeitung
T49c3a58a,P55e4365b,Retoure,1,2023-11-05 23:30:34,501.956,Hauptlager,REF414561,Geplant
T504362d4,Pa99221e5,Ausgang,-9,2024-06-27 04:10:00,18.494,Außenlager,REF897306,Geplant
Tbd4c3709,,Retoure,1,2024-01-25 04:45:02,,Versand,REF148756,Geplant
T89f4ccd4,Pa9b1f4ad,Ausgang,-16,2024-04-29 03:01:39,16.113999999999997,Versand,REF273027,Geplant
T867c8662,P37a1cc45,Eingang,94,2023-08-08 22:26:07,26.215,Hauptlager,REF151800,Geplant
T0cd6383f,Pdf9aaa73,Eingang,89,2023-06-15 18:54:33,760.011,Versand,REF267838,Geplant
T7d03cb8f,,Bestandskorrektur,-5,2023-10-20 05:01:00,,Außenlager,REF48483,Geplant
T0c9f2fa2,P71923486,Bestandskorrektur,-3,2023-09-09 10:55:12,83.50999999999999,Retouren,REF985955,Abgeschlossen
Tfaf87364,P0a45676d,Ausgang,-10,2023-03-18 11:52:39,546.357,Außenlager,REF399069,In Bearbeitung
Te762cefa,Pe5a125a2,Bestandskorrektur,5,2023-03-05 08:22:32,822.2199999999999,Außenlager,REF55670,Geplant
Ta7351850,,Ausgang,-2,2023-01-24 11:27:00,,Versand,REF422754,Geplant
T2b390a9d,Pa7d69348,Bestandskorrektur,0,2024-04-08 18:49:08,62.727,Versand,REF36449,Abgeschlossen
T07258955,Pb1eb6aa3,Retoure,2,2023-06-05 11:47:08,197.50499999999997,Außenlager,REF88274,In Bearbeitung
Tb1ba979a,Pa7ae716f,Eingang,68,2023-10-09 21:06:30,9.296,Versand,REF505263,Geplant
Ta5f98e37,P5b233719,Bestandskorrektur,0,2024-11-16 23:15:24,30.358999999999995,Hauptlager,REF686311,Abgeschlossen
T08209042,P984b9129,Ausgang,-3,2024-05-25 18:36:06,586.9359999999999,Versand,REF228681,Abgeschlossen
T978f1be4,,Ausgang,-16,2023-01-11 21:19:52,,Versand,REF465011,In Bearbeitung
T081bedcf,Pa9b1f4ad,Retoure,1,2024-08-06 00:20:12,16.113999999999997,Retouren,REF941799,Geplant
T8dbe2c17,,Eingang,14,2024-03-17 11:17:00,,Retouren,REF221963,In Bearbeitung
T31b02a3c,P6e8901a4,Ausgang,-3,2023-06-09 15:12:57,113.00099999999999,Hauptlager,REF690145,Geplant
T54c3cc70,,Retoure,4,2023-07-03 08:36:10,,Versand,REF644486,Abgeschlossen
T232c9e00,Pb1eb6aa3,Ausgang,-7,2024-02-04 16:55:33,197.50499999999997,Versand,REF567481,Geplant
T76afbeeb,Pde32edf4,Ausgang,-16,2024-10-19 22:48:57,34.601,Hauptlager,REF548067,In Bearbeitung
T75d79295,,Bestandskorrektur,1,2023-03-05 20:26:37,,Retouren,REF34638,Geplant
T0c3b9fea,Pc7eb56da,Ausgang,-7,2024-10-13 08:33:14,352.86299999999994,Außenlager,REF272069,In Bearbeitung
T6da4a76f,P0260b04c,Ausgang,-13,2023-09-26 12:55:51,36.848,Hauptlager,REF122734,In Bearbeitung
Td7a47c30,,Retoure,3,2023-05-24 16:40:04,,Retouren,REF154825,In Bearbeitung
T81a6f77d,,Eingang,85,2023-10-24 10:50:48,,Retouren,REF570520,Abgeschlossen
T18264c86,P984b9129,Ausgang,-6,2024-01-16 11:29:41,586.9359999999999,Retouren,REF685954,Abgeschlossen
Teb19df6f,,Bestandskorrektur,-1,2023-11-25 10:10:59,,Retouren,REF741213,In Bearbeitung
Tc243f78d,P2c5c4414,Ausgang,-5,2024-03-09 19:22:23,664.923,Versand,REF645371,In Bearbeitung
Tf38b31e8,P64ecb39d,Ausgang,-2,2023-07-28 13:20:52,474.747,Hauptlager,REF742398,Abgeschlossen
T877004e4,Pfbad365e,Ausgang,-16,2023-09-28 16:42:10,600.194,Versand,REF708600,In Bearbeitung
T4821b24f,Pde32edf4,Eingang,12,2024-02-05 16:59:21,34.601,Außenlager,REF197506,Abgeschlossen
T9e765433,P984b9129,Ausgang,-17,2023-08-28 02:52:16,586.9359999999999,Retouren,REF93880,Geplant
T20e55ea5,P7834e026,Ausgang,-12,2024-06-22 01:16:13,288.75,Versand,REF886384,In Bearbeitung
T87b720cd,Pb880a595,Eingang,40,2024-12-21 07:06:51,212.58999999999997,Retouren,REF741340,In Bearbeitung
T7dd635ea,P02cf2087,Bestandskorrektur,2,2024-07-28 04:40:03,464.34499999999997,Retouren,REF650716,In Bearbeitung
T1d6068e0,Pd0fa0e9f,Bestandskorrektur,2,2024-12-27 07:11:58,613.0669999999999,Retouren,REF31700,Abgeschlossen
T44b0a23c,Pf750a342,Ausgang,-19,2024-06-27 20:15:24,18.214,Versand,REF140307,Abgeschlossen
Tb19961e8,P7af6bba0,Eingang,61,2024-03-24 09:54:45,10.927,Versand,REF326206,Geplant
T1b3c8d6e,P309cbd26,Eingang,45,2024-07-13 11:05:00,99.01499999999999,Außenlager,REF748327,Geplant
Td923d9e2,P5aa6cacb,Ausgang,-17,2024-10-12 22:22:32,727.3699999999999,Außenlager,REF88055,Abgeschlossen
Tf737292d,Pa9b1f4ad,Eingang,46,2024-06-24 20:39:10,16.113999999999997,Hauptlager,REF3112,Abgeschlossen
Ta9043c19,P6bc3575d,Retoure,3,2023-03-26 13:08:08,338.772,Retouren,REF38022,Abgeschlossen
T9ca4bb92,P58d33e21,Retoure,5,2024-06-07 21:06:11,379.736,Außenlager,REF372950,Geplant
T72b0a316,Pafb5ceb2,Eingang,55,2024-05-06 06:59:39,66.955,Retouren,REF769739,Abgeschlossen
Tcd279ab4,Pdf9aaa73,Bestandskorrektur,3,2023-11-19 20:53:16,760.011,Hauptlager,REF537226,In Bearbeitung
T5d393665,Pb2f63edd,Ausgang,-2,2024-12-08 06:08:35,46.305,Außenlager,REF326240,Geplant
Tc5c93dc4,P309cbd26,Eingang,41,2023-05-24 01:08:34,99.01499999999999,Retouren,REF815808,In Bearbeitung
Tf8215caa,P1e256c76,Eingang,18,2024-01-21 19:49:45,671.4119999999999,Außenlager,REF954590,Geplant
T7b0dbe4b,P15cb23c4,Bestandskorrektur,-2,2024-04-18 07:56:25,82.05399999999999,Retouren,REF472114,Abgeschlossen
T47e5bf52,P7e94cb04,Retoure,5,2024-11-30 03:19:09,1308.391,Versand,REF578366,Abgeschlossen
T05fe3404,P2c5c4414,Bestandskorrektur,-1,2023-09-12 08:02:10,664.923,Versand,REF656487,Abgeschlossen
Tffb677eb,,Ausgang,-14,2024-04-23 17:07:59,,Außenlager,REF608830,Geplant
Te6991457,Pb1eb6aa3,Eingang,23,2024-11-21 17:47:56,197.50499999999997,Versand,REF147719,Geplant
T1969ba84,P35f6e13d,Retoure,5,2024-06-12 21:10:16,308.336,Hauptlager,REF91966,Abgeschlossen
T8165b1df,Pa7d69348,Bestandskorrektur,5,2023-05-26 06:26:35,62.727,Außenlager,REF650468,Abgeschlossen
Te1d3973e,P15cb23c4,Retoure,5,2024-03-15 03:42:03,82.05399999999999,Retouren,REF436020,Geplant
T5ad541a0,P15cb23c4,Ausgang,-10,2023-03-24 15:31:52,82.05399999999999,Versand,REF255325,Abgeschlossen
T5837f121,P45a3e9ae,Eingang,79,2024-03-11 21:46:07,10.703,Versand,REF301016,In Bearbeitung
Tafdd8740,Pb2f63edd,Ausgang,-18,2023-03-31 18:49:29,46.305,Außenlager,REF227613,In Bearbeitung
Tb6403698,Pf4b7500e,Bestandskorrektur,-4,2023-10-16 20:43:45,150.29,Versand,REF224975,Geplant
Tfd4148d1,,Retoure,1,2023-11-26 01:00:03,,Außenlager,REF996126,Geplant
Tba395c9a,Pf750a342,Eingang,93,2024-03-19 22:50:52,18.214,Retouren,REF33099,In Bearbeitung
T5d1e3b92,Pdae71328,Ausgang,-1,2023-07-13 06:59:46,619.927,Versand,REF541167,Geplant
T06d5dcf9,P21e20ef8,Ausgang,-2,2023-10-06 02:44:29,227.79399999999998,Versand,REF694841,Geplant
T546aa641,Pf519fe1a,Bestandskorrektur,4,2024-07-01 00:57:00,211.40699999999998,Versand,REF338562,Geplant
Tf42e6ae0,P6bc3575d,Ausgang,-19,2024-01-31 13:41:01,338.772,Versand,REF332411,In Bearbeitung
T50cc6a98,Peba8359e,Ausgang,-18,2023-08-24 21:31:03,231.54599999999996,Versand,REF690331,Geplant
T7dc99a19,Pbe069892,Ausgang,-6,2024-01-27 00:24:34,47.214999999999996,Hauptlager,REF807127,In Bearbeitung
T203d6bf9,P681c50d2,Bestandskorrektur,0,2023-10-23 09:10:24,629.3069999999999,Versand,REF354929,Geplant
T75de9ccd,P32e7cdce,Retoure,4,2023-08-10 06:41:26,1070.776,Versand,REF688137,In Bearbeitung
Ta6d377ac,P984784d6,Retoure,4,2023-08-14 17:00:15,18.311999999999998,Retouren,REF427405,In Bearbeitung
Tfae2f717,Pc7eb56da,Bestandskorrektur,-3,2023-06-22 05:35:23,352.86299999999994,Hauptlager,REF591725,In Bearbeitung
T13c88c0a,Pededdd25,Eingang,59,2024-07-29 22:29:34,283.91299999999995,Retouren,REF321199,Geplant
Tc862d1e4,P55e4365b,Ausgang,-5,2023-05-22 05:04:21,501.956,Retouren,REF579461,In Bearbeitung
T13e10062,P7e94cb04,Retoure,4,2024-01-27 10:43:07,1308.391,Außenlager,REF191277,In Bearbeitung
Tb8b9efd4,P71923486,Ausgang,-10,2024-02-21 09:52:05,83.50999999999999,Retouren,REF960628,In Bearbeitung
Tb41f526d,P7e94cb04,Ausgang,-5,2023-02-03 05:47:33,1308.391,Außenlager,REF348614,Abgeschlossen
T93834837,P71923486,Eingang,66,2023-12-23 03:56:49,83.50999999999999,Außenlager,REF800886,Abgeschlossen
T08b6c670,P984b9129,Eingang,73,2023-12-20 21:50:54,586.9359999999999,Versand,REF913511,Geplant
T1ca3e64e,P37a1cc45,Ausgang,-5,2024-09-09 08:22:59,26.215,Hauptlager,REF429544,Abgeschlossen
T1b9ab05c,P31008989,Bestandskorrektur,-5,2024-07-12 18:46:06,714.371,Außenlager,REF474248,In Bearbeitung
T5f743778,P5c3dbd2c,Bestandskorrektur,-4,2024-07-15 07:48:55,154.97299999999998,Hauptlager,REF500520,Abgeschlossen
Tcce1bfe9,,Bestandskorrektur,3,2023-08-08 20:37:20,,Außenlager,REF192345,Abgeschlossen
T8b502d72,P37a0efc6,Bestandskorrektur,0,2023-01-12 05:58:37,38.352999999999994,Retouren,REF878280,Geplant
T20c733a5,,Bestandskorrektur,-2,2024-06-08 12:39:15,,Retouren,REF598534,In Bearbeitung
T2eb496d4,Pbe069892,Ausgang,-14,2023-11-29 12:42:47,47.214999999999996,Außenlager,REF77072,Geplant
T87418e2d,P2c5c4414,Eingang,50,2023-06-04 05:30:43,664.923,Außenlager,REF642258,Geplant
Tbdf60f69,,Eingang,24,2023-01-18 10:57:59,,Hauptlager,REF52648,Abgeschlossen
T5b4f2a16,P258ec8b0,Ausgang,-7,2024-12-05 20:32:44,114.30299999999998,Außenlager,REF189228,Abgeschlossen
T46d3047c,Pe704ab75,Ausgang,-20,2024-08-12 21:38:47,292.754,Retouren,REF929657,Abgeschlossen
Te4a57115,P33796485,Bestandskorrektur,5,2024-07-21 12:36:08,110.726,Retouren,REF363916,Abgeschlossen
T51122003,P5aa6cacb,Eingang,90,2023-06-19 04:55:12,727.3699999999999,Versand,REF908529,In Bearbeitung
T7b1c7daa,,Retoure,2,2023-07-27 14:15:05,,Hauptlager,REF348741,Abgeschlossen
T31719010,P80238d20,Eingang,97,2024-12-01 18:03:44,905.261,Hauptlager,REF761797,Abgeschlossen
T92fe3ef6,Pa99221e5,Retoure,1,2023-12-04 11:39:53,18.494,Außenlager,REF320565,In Bearbeitung
Taac0f81b,,Bestandskorrektur,-3,2023-09-07 17:29:30,,Außenlager,REF24174,Geplant
T5d0e44b9,P45a3e9ae,Bestandskorrektur,4,2023-07-01 09:20:16,10.703,Retouren,REF755631,In Bearbeitung
Tadf2dc0f,P5e8909d4,Bestandskorrektur,0,2023-12-13 07:12:45,808.507,Hauptlager,REF294755,Abgeschlossen
Tfc10438f,Pf519fe1a,Bestandskorrektur,-2,2023-11-02 22:05:58,211.40699999999998,Hauptlager,REF658456,In Bearbeitung
Te17c2376,P60295ad9,Eingang,54,2024-10-23 20:07:11,276.493,Retouren,REF248379,Abgeschlossen
Te011ec72,Pd32e1690,Eingang,89,2023-10-04 00:48:26,345.002,Außenlager,REF366032,Geplant
T4ce35952,P2c5c4414,Bestandskorrektur,2,2023-04-18 01:15:55,664.923,Außenlager,REF111181,Geplant
T5c4d007f,Pededdd25,Eingang,81,2023-02-19 07:33:08,283.91299999999995,Außenlager,REF172569,In Bearbeitung
T2075b0f9,P6d3e39ee,Bestandskorrektur,5,2024-07-06 13:24:13,725.8089999999999,Retouren,REF769273,Geplant
T41d4714e,,Ausgang,-4,2024-04-01 04:20:25,,Versand,REF940493,In Bearbeitung
Td68d380b,,Ausgang,-4,2024-01-15 15:05:32,,Retouren,REF111227,In Bearbeitung
Tc058a16e,,Eingang,96,2023-11-18 02:10:34,,Außenlager,REF24620,Abgeschlossen
Tb6920d4d,P7e945270,Bestandskorrektur,-4,2023-06-23 18:29:08,81.508,Versand,REF505606,In Bearbeitung
Tdc5ce689,Pfd577618,Ausgang,-20,2023-09-13 04:35:18,97.62899999999999,Außenlager,REF503709,Geplant
T633e79e5,,Retoure,3,2023-01-23 11:35:23,,Retouren,REF420476,Geplant
T4b5d0d1d,P4f5b8304,Retoure,2,2023-05-18 12:06:19,1322.811,Versand,REF717878,Abgeschlossen
T468e2ccd,Pa9b1f4ad,Ausgang,-4,2023-04-05 02:42:24,16.113999999999997,Außenlager,REF882173,Geplant
T229b8e18,Pb2f63edd,Bestandskorrektur,2,2023-03-14 08:58:43,46.305,Außenlager,REF80887,Geplant
T77bc1754,P23dd0eb5,Eingang,68,2023-05-23 01:17:05,27.180999999999997,Außenlager,REF404925,In Bearbeitung
T4b77c3d0,P98c0192a,Retoure,4,2023-09-14 01:08:10,152.012,Hauptlager,REF148355,Geplant
Tf67df89e,P1ed0e77b,Eingang,62,2024-09-21 17:16:24,17.450999999999997,Hauptlager,REF591131,In Bearbeitung
T615c9036,Pb880a595,Ausgang,-2,2023-12-29 19:11:14,212.58999999999997,Versand,REF634970,Geplant
T088c0ddc,Pfbad365e,Eingang,94,2024-08-07 16:06:01,600.194,Versand,REF462257,Geplant
Tbfc82a09,Pbbae2dd5,Eingang,94,2024-11-09 22:17:11,335.47499999999997,Retouren,REF767550,Geplant
Tafaf9758,,Bestandskorrektur,5,2023-08-16 02:38:53,,Außenlager,REF872752,Geplant
Ta9c878dd,,Ausgang,-8,2023-03-23 23:03:53,,Retouren,REF247587,Abgeschlossen
T963b5f6d,Pf750a342,Retoure,5,2024-02-09 23:36:21,18.214,Außenlager,REF418296,In Bearbeitung
Td5a51893,P91c57b81,Bestandskorrektur,-1,2023-08-22 04:59:03,575.008,Außenlager,REF76931,In Bearbeitung
T00552826,Pb0eb7e7d,Bestandskorrektur,-4,2024-03-02 21:26:02,338.34499999999997,Retouren,REF2527,Geplant
Td09201a0,P1ed0e77b,Eingang,98,2023-11-29 10:55:25,17.450999999999997,Hauptlager,REF138356,Geplant
T6c85195b,Pa8d55241,Eingang,14,2024-04-04 15:31:38,175.777,Hauptlager,REF584918,In Bearbeitung
T134ee279,Pd87e7c3b,Eingang,61,2023-07-28 05:32:24,76.52399999999999,Außenlager,REF256893,Abgeschlossen
Taedfaadc,P77772f74,Eingang,18,2024-03-12 08:23:19,48.811,Außenlager,REF651934,In Bearbeitung
T7c7b33e2,P768564ac,Retoure,1,2023-09-25 05:16:06,105.112,Retouren,REF689843,Abgeschlossen
T2f565da7,P2be52bb7,Eingang,81,2023-07-09 01:05:12,855.351,Hauptlager,REF855317,Abgeschlossen
Te0beeff1,,Eingang,44,2024-12-15 13:33:16,,Retouren,REF126096,Geplant
T6aef7476,P33796485,Ausgang,-17,2024-07-02 23:22:33,110.726,Versand,REF824014,Abgeschlossen
T9fef79f9,,Ausgang,-12,2024-01-06 07:06:22,,Außenlager,REF913986,Geplant
T5f8371bb,P15cb23c4,Ausgang,-20,2023-03-27 22:15:52,82.05399999999999,Außenlager,REF780421,In Bearbeitung
T8165bfb5,P80238d20,Ausgang,-15,2024-09-09 11:51:20,905.261,Versand,REF199734,Geplant
T433f9abc,P35f6e13d,Eingang,17,2023-08-15 00:33:24,308.336,Außenlager,REF988800,In Bearbeitung
T1af0af5a,Pa9b1f4ad,Eingang,12,2023-01-29 08:42:37,16.113999999999997,Hauptlager,REF184796,In Bearbeitung
T500a0706,Pcd326c9b,Retoure,3,2024-06-06 23:33:09,547.904,Versand,REF303395,Abgeschlossen
Ta74a8943,,Eingang,12,2024-11-22 03:39:46,,Versand,REF207946,In Bearbeitung
T79399b09,P1e256c76,Ausgang,-6,2024-05-05 07:13:14,671.4119999999999,Versand,REF448872,In Bearbeitung
Td377cbf4,,Retoure,3,2024-12-09 14:32:13,,Hauptlager,REF569531,Abgeschlossen
T93ee7ccc,,Ausgang,-6,2023-07-29 14:31:57,,Außenlager,REF152867,Abgeschlossen
T04b6b916,Pd87e7c3b,Bestandskorrektur,-3,2023-01-21 15:23:02,76.52399999999999,Außenlager,REF115767,Abgeschlossen
T26145eec,P1ab20abf,Ausgang,-15,2024-08-20 08:59:21,269.269,Außenlager,REF261641,In Bearbeitung
T53fea037,Pa9b1f4ad,Eingang,21,2024-08-22 14:29:16,16.113999999999997,Hauptlager,REF236626,Geplant
T5eebe28a,P31008989,Ausgang,-7,2024-06-25 02:46:11,714.371,Retouren,REF302899,In Bearbeitung
T438bbbb5,,Retoure,2,2024-05-07 06:39:55,,Retouren,REF441593,In Bearbeitung
T59150011,P7326f7f4,Retoure,3,2023-10-03 08:37:47,30.205,Außenlager,REF398610,In Bearbeitung
T6d82072f,,Retoure,1,2024-10-28 07:29:53,,Versand,REF169411,Abgeschlossen
T7ad05c5f,P6e8901a4,Bestandskorrektur,1,2023-09-15 14:56:55,113.00099999999999,Außenlager,REF810127,In Bearbeitung
T8f962ba0,P37a0efc6,Ausgang,-16,2023-10-31 22:27:53,38.352999999999994,Retouren,REF960170,Geplant
Te085bb16,P258ec8b0,Bestandskorrektur,1,2024-07-08 10:26:05,114.30299999999998,Versand,REF540557,Geplant
T50289c04,,Eingang,46,2024-06-28 20:28:02,,Außenlager,REF263715,Geplant
T9789c59e,,Bestandskorrektur,2,2024-03-11 05:40:01,,Versand,REF611681,Abgeschlossen
T20efc57d,P9da815f8,Ausgang,-1,2024-10-01 06:46:46,13.873999999999999,Außenlager,REF570628,Geplant
Tcc57ba40,P80238d20,Bestandskorrektur,-2,2023-06-02 07:01:52,905.261,Außenlager,REF558458,Abgeschlossen
Te6c893a2,Pb1d42b13,Eingang,49,2023-07-22 03:20:49,99.67999999999999,Hauptlager,REF188420,In Bearbeitung
Te76aa852,Pbbae2dd5,Retoure,4,2023-12-30 19:11:36,335.47499999999997,Retouren,REF663202,In Bearbeitung
T774eea11,P984784d6,Eingang,60,2023-01-26 03:58:47,18.311999999999998,Versand,REF233295,Abgeschlossen
T544431d6,,Eingang,43,2023-10-11 16:48:47,,Retouren,REF317198,Geplant
T0be17d23,Pd8ee6a2b,Retoure,5,2023-08-01 17:55:27,20.544999999999998,Versand,REF216048,In Bearbeitung
Teb3778e5,P6d3e39ee,Retoure,2,2023-09-01 01:14:13,725.8089999999999,Versand,REF166267,Abgeschlossen
Tdb6ba1d8,P7e945270,Ausgang,-9,2024-08-30 21:35:49,81.508,Hauptlager,REF74008,Geplant
T7b607f57,,Bestandskorrektur,-3,2023-06-27 09:32:36,,Retouren,REF86666,Geplant
Tffbcc3e7,P35f6e13d,Bestandskorrektur,-5,2023-09-21 19:45:19,308.336,Außenlager,REF538913,In Bearbeitung
Tf85d9291,Pb2f63edd,Retoure,5,2024-03-08 09:53:47,46.305,Außenlager,REF337551,In Bearbeitung
T1e8f903b,P2be52bb7,Eingang,23,2023-09-22 01:57:31,855.351,Hauptlager,REF698460,In Bearbeitung
T0e84704e,,Ausgang,-3,2024-09-25 18:51:44,,Versand,REF805626,In Bearbeitung
T097b4fab,Pd8ee6a2b,Bestandskorrektur,-4,2023-09-13 20:33:02,20.544999999999998,Retouren,REF125782,Geplant
T2b25e3e6,P1ed0e77b,Ausgang,-20,2023-03-08 00:55:54,17.450999999999997,Retouren,REF239445,In Bearbeitung
T171013dc,P681c50d2,Retoure,3,2024-07-02 11:40:22,629.3069999999999,Außenlager,REF574936,In Bearbeitung
Tcfd7b404,P059dae10,Ausgang,-11,2023-01-11 16:43:03,667.506,Versand,REF975244,In Bearbeitung
T4ca5eaba,,Ausgang,-12,2023-07-12 13:48:45,,Hauptlager,REF853858,Geplant
T2370b16e,P60295ad9,Ausgang,-9,2024-08-03 19:18:49,276.493,Retouren,REF313152,Geplant
Tb2c97147,P1ab20abf,Eingang,86,2024-11-18 07:54:26,269.269,Außenlager,REF696985,Geplant
T90adfa04,P23dd0eb5,Retoure,5,2024-09-18 00:54:56,27.180999999999997,Hauptlager,REF658133,In Bearbeitung
T09fa2b12,Pe940f056,Bestandskorrektur,5,2023-02-05 04:16:17,31.346,Außenlager,REF388616,Abgeschlossen
T02b1c618,P2486f730,Retoure,5,2023-06-19 02:06:47,21.377999999999997,Versand,REF984579,Abgeschlossen
T5f803d10,P15cb23c4,Retoure,4,2024-09-19 00:59:23,82.05399999999999,Hauptlager,REF219200,Abgeschlossen
Tb29b1a4d,P2e3f25bf,Eingang,67,2024-09-17 22:08:38,27.468,Retouren,REF330179,Geplant
T3875e9ad,P5e8909d4,Ausgang,-3,2024-03-23 03:00:56,808.507,Versand,REF278932,Geplant
Te62f253f,P266b08a1,Retoure,2,2023-09-03 04:07:52,16.961,Retouren,REF41781,Geplant
Ta0d27643,,Retoure,2,2024-12-28 12:11:00,,Retouren,REF917036,In Bearbeitung
Tdd045b90,Pf4b7500e,Retoure,2,2023-09-05 13:16:18,150.29,Versand,REF996202,Abgeschlossen
Tb3fa0bbb,Pfd577618,Retoure,3,2024-09-04 03:57:04,97.62899999999999,Retouren,REF609892,Abgeschlossen
T19fe2fb0,Pdf9aaa73,Retoure,3,2023-01-29 09:17:23,760.011,Versand,REF889249,In Bearbeitung
T38f3041e,P02cf2087,Ausgang,-6,2023-02-12 01:40:21,464.34499999999997,Hauptlager,REF975319,Abgeschlossen
Te0973294,P15cb23c4,Retoure,5,2024-04-21 02:43:26,82.05399999999999,Retouren,REF792545,In Bearbeitung
T898564c3,P5b233719,Ausgang,-19,2024-08-11 01:57:05,30.358999999999995,Versand,REF26749,Abgeschlossen
T1c9bac38,P15cb23c4,Eingang,16,2024-03-26 06:35:14,82.05399999999999,Retouren,REF584576,In Bearbeitung
T6ab2fbff,Peba8359e,Bestandskorrektur,-3,2023-10-18 09:16:43,231.54599999999996,Retouren,REF267977,In Bearbeitung
T241be1be,Peba8359e,Ausgang,-12,2024-06-02 03:08:29,231.54599999999996,Hauptlager,REF534386,In Bearbeitung
T19ad2239,P7834e026,Eingang,93,2024-03-27 20:26:19,288.75,Versand,REF308846,Abgeschlossen
Tf788e6ea,Pdb48c9ee,Retoure,2,2023-12-16 11:58:24,104.51,Versand,REF203223,Abgeschlossen
Tde73f361,P31008989,Bestandskorrektur,0,2024-01-07 17:49:56,714.371,Außenlager,REF123496,Geplant
T84872073,P2c5c4414,Eingang,24,2024-11-20 23:19:51,664.923,Außenlager,REF511545,Abgeschlossen
Tb3058349,P55e4365b,Ausgang,-8,2023-01-06 06:52:24,501.956,Retouren,REF603322,Abgeschlossen
Tb2131920,P522845b5,Retoure,3,2024-03-02 03:34:32,54.43899999999999,Retouren,REF890958,In Bearbeitung
T545f12e4,P4f5b8304,Eingang,37,2024-02-27 18:48:28,1322.811,Außenlager,REF878887,Abgeschlossen
T0ed13ea6,Pededdd25,Retoure,3,2023-12-13 16:28:27,283.91299999999995,Versand,REF273921,In Bearbeitung
T90748fdb,P8b160812,Ausgang,-10,2024-12-19 09:06:42,10.136,Hauptlager,REF865061,In Bearbeitung
Tfeb71b18,,Bestandskorrektur,-4,2024-01-28 10:43:26,,Versand,REF380337,Abgeschlossen
T2b248104,P5aa6cacb,Bestandskorrektur,2,2024-04-10 12:24:42,727.3699999999999,Außenlager,REF891821,Geplant
T6a39b083,Pb702965e,Retoure,3,2024-09-21 09:55:41,232.59599999999998,Versand,REF797236,In Bearbeitung
Tdd2bd764,Pd8ee6a2b,Eingang,69,2024-07-09 05:29:01,20.544999999999998,Versand,REF998901,Geplant
Tf0645a64,P309cbd26,Ausgang,-13,2023-08-29 05:34:05,99.01499999999999,Hauptlager,REF976564,In Bearbeitung
Tc8848327,P5e8909d4,Bestandskorrektur,5,2024-06-11 04:36:35,808.507,Außenlager,REF816973,Abgeschlossen
Tc16ae94f,P0fb2db2b,Retoure,3,2024-03-16 16:03:46,208.86599999999999,Hauptlager,REF935533,In Bearbeitung
T29c20ed9,,Retoure,2,2023-02-15 13:25:38,,Hauptlager,REF636115,In Bearbeitung
T343a6159,Pb1d42b13,Retoure,2,2023-02-09 23:48:35,99.67999999999999,Hauptlager,REF695529,In Bearbeitung
Tc06bbe19,P1e256c76,Eingang,21,2024-09-17 19:12:58,671.4119999999999,Versand,REF289435,In Bearbeitung
T7dcbe7f5,Pe284be6f,Eingang,84,2024-06-03 18:41:53,134.736,Versand,REF901265,Abgeschlossen
T65146f16,P98c0192a,Retoure,5,2024-04-22 22:55:28,152.012,Versand,REF907972,Geplant
T3f56c6d9,Pf519fe1a,Retoure,1,2024-09-13 12:50:52,211.40699999999998,Außenlager,REF811270,Abgeschlossen
T9410b89e,P1e256c76,Retoure,2,2023-12-08 06:41:24,671.4119999999999,Retouren,REF978352,Geplant
T486e7162,P8af6ce4c,Bestandskorrektur,3,2024-09-11 04:15:36,5.718999999999999,Hauptlager,REF920536,Geplant
T813cee58,P45a3e9ae,Retoure,3,2023-11-18 11:02:16,10.703,Außenlager,REF353262,Abgeschlossen
T740b4607,P984b9129,Eingang,63,2023-11-29 13:46:36,586.9359999999999,Retouren,REF356421,In Bearbeitung
T628bc4b3,Pb1d42b13,Ausgang,-16,2023-01-20 09:25:06,99.67999999999999,Retouren,REF583549,Geplant
T724d7a27,Pe284be6f,Ausgang,-12,2024-04-16 20:57:26,134.736,Versand,REF135633,Geplant
T2eb3dff7,P059dae10,Bestandskorrektur,3,2023-06-02 20:51:33,667.506,Hauptlager,REF867498,Abgeschlossen
Te32b449b,,Eingang,12,2024-12-23 09:51:11,,Retouren,REF621364,Abgeschlossen
T9db81f5e,P5c3dbd2c,Ausgang,-3,2023-07-13 03:06:21,154.97299999999998,Retouren,REF917785,Abgeschlossen
T39686d8a,P0a45676d,Eingang,27,2023-02-10 12:47:09,546.357,Außenlager,REF204668,Abgeschlossen
T37183ebf,P1e256c76,Retoure,1,2023-04-09 18:24:24,671.4119999999999,Retouren,REF855660,Geplant
