transaction_id,order_id,customer_id,invoice_date,due_date,amount,payment_date,payment_method,status,department,currency
FT05390818,SOd05575c7,C1dfe72e0,2024-08-23,2024-10-22,6367.28,2024-10-22,Lastschrift,Bezahlt,Vertrieb,EUR
FT5c910e63,SO1cde8407,C37903667,2023-11-11,2023-11-11,543.76,2023-11-11,Überweisung,Bezahlt,Vertrieb,EUR
FT22f8bb86,SO1cde8407,C37903667,2023-11-11,2023-11-11,1085.1,2023-11-16,Kreditkarte,Bezahlt,Vertrieb,EUR
FT3c32b5cb,SOa9467fea,Ce36428f7,2023-05-13,2023-05-08,13637.16,2023-05-08,Lastschrift,Bezahlt,HR,EUR
FTfaca3cd6,SO52a0c247,Cc8eece15,2023-09-05,2023-09-05,4612.82,2023-09-05,Kreditkarte,Bezahlt,HR,EUR
FTd7cb80ae,SO52a0c247,Cc8eece15,2023-09-05,2023-09-05,8541.78,2023-09-11,Kreditkarte,Bezahlt,HR,EUR
FT2663a438,SOb2e84887,C5ba38685,2023-10-15,2023-11-14,3784.77,2023-11-14,Überweisung,Bezahlt,Finanzen,EUR
FT7756eb02,SO2c20f48b,Cd492f8b7,2024-12-24,2025-02-22,7497.23,2025-02-22,Kreditkarte,Ausstehend,Vertrieb,EUR
FT7beb15c2,SOeefd9f94,Ca7e17d6d,2024-03-30,2024-03-29,8218.51,2024-04-13,Kreditkarte,Bezahlt,Einkauf,EUR
FT2bf10b1a,SO5a2210ea,C3a2079e7,2023-06-07,2023-08-06,866.16,2023-08-11,Lastschrift,Bezahlt,HR,EUR
FT11219d62,SO66ca9c48,C3d3a92f2,2024-03-27,2024-05-11,55.02,2024-05-11,Überweisung,Bezahlt,Finanzen,EUR
FT6dbf2eb3,SOa78e5335,Ca5ca84fd,2024-09-13,2024-10-25,4348.65,2024-10-30,Überweisung,Bezahlt,Finanzen,EUR
FT86a7d055,SOad421749,C37903667,2023-03-09,2023-03-09,1850.12,2023-03-24,Kreditkarte,Bezahlt,Vertrieb,EUR
FTcb05d869,SOe657b5e1,Cccb7af4a,2024-05-11,2024-06-08,13948.25,2024-06-23,Lastschrift,Bezahlt,Produktion,EUR
FT325c4470,SO6f7945ae,C090d6a5d,2023-09-15,2023-10-15,3756.33,2023-11-14,Lastschrift,Bezahlt,Produktion,EUR
FT581deced,SO6f7945ae,C090d6a5d,2023-09-15,2023-10-15,3575.25,2023-11-22,Überweisung,Bezahlt,Produktion,EUR
FT3df3a85d,SOd644f8b0,Cca4b662a,2023-09-11,2023-09-07,1896.29,2023-09-07,Lastschrift,Bezahlt,Vertrieb,EUR
FT136c02ac,SOe622d477,C1d5b10d8,2024-10-28,2024-12-22,9656.76,2025-01-06,Überweisung,Ausstehend,Finanzen,EUR
FTa2d630c1,SO87cac980,Ce31a37ed,2023-03-29,2023-04-28,2473.96,2023-05-13,Kreditkarte,Bezahlt,Produktion,EUR
FTbaf9606f,SO647ccfe0,C3b214d0c,2023-10-17,2023-11-30,11173.32,2023-11-30,Überweisung,Bezahlt,Finanzen,EUR
FT786b4c30,SOc530188e,C7e45efe4,2023-08-08,2023-10-05,3662.18,2023-10-05,Kreditkarte,Bezahlt,HR,EUR
FT4d7d225e,SO00e78d12,C1e3f9dc2,2024-01-09,2024-01-09,10004.64,2024-01-09,Überweisung,Bezahlt,HR,EUR
FTdd8782de,SO36f089b7,C303ae767,2024-05-08,2024-06-22,10054.8,2024-07-02,Überweisung,Bezahlt,Vertrieb,EUR
FTd5773d6a,SOb19003aa,Ca6fb2402,2023-03-19,2023-03-19,392.65,2023-03-19,Kreditkarte,Bezahlt,HR,EUR
FT49f6f413,SOc08c34b9,,2023-11-09,2024-01-08,2229.72,2024-01-13,Kreditkarte,Bezahlt,IT,EUR
FT23687475,SO5984ca53,Cf27e6ab2,2024-01-19,2024-01-15,14740.85,2024-02-14,Überweisung,Bezahlt,Finanzen,EUR
FT1e694bc7,SO26ac045f,C9d0a5534,2024-06-25,2024-07-25,21435.03,2024-07-25,Überweisung,Bezahlt,Vertrieb,EUR
FTc73d41a6,SOf2f28373,C476ce152,2024-02-14,2024-03-26,24114.85,2024-04-25,Kreditkarte,Bezahlt,Finanzen,EUR
FTb3f9411d,SOa96f762e,C10539d6f,2023-01-16,2023-03-17,655.07,2023-04-01,Überweisung,Bezahlt,Vertrieb,EUR
FT289b81c7,SOd8ca6e5a,Cbbd2eaf2,2024-02-08,2024-02-08,5128.67,2024-02-08,Kreditkarte,Bezahlt,Vertrieb,EUR
FTbca34121,SO0cb83188,,2023-05-21,2023-05-21,4972.9,2023-05-21,Überweisung,Bezahlt,IT,EUR
FTd44e7e5a,SO0adeaca5,C0d6afa74,2023-05-16,2023-05-16,2035.93,2023-05-16,Überweisung,Bezahlt,IT,EUR
FTc534537c,SO420b9f49,C78fffe3c,2023-04-25,2023-06-09,3837.64,2023-06-09,Kreditkarte,Bezahlt,Produktion,EUR
FTfee49a45,SOa6f8338a,Cfbe3e017,2023-10-21,2023-12-05,7273.88,2023-12-05,Lastschrift,Bezahlt,Finanzen,EUR
FTd057eab7,SOd1d35673,C149c3ed2,2023-07-09,2023-08-19,260.2,2023-08-19,Kreditkarte,Bezahlt,Vertrieb,EUR
FTcc7c05cf,SO602d4550,C70fc59a9,2023-02-27,2023-04-13,4382.67,2023-04-13,Überweisung,Bezahlt,Produktion,EUR
FT53d81c12,SO9c1395a6,Cb7027054,2023-02-28,2023-02-28,13886.15,2023-03-05,Kreditkarte,Bezahlt,Finanzen,EUR
FTb49aa918,SOf99e4c42,Cf92b9ef9,2024-05-16,2024-06-15,15848.31,2024-06-30,Überweisung,Bezahlt,Produktion,EUR
FTe6af1395,SO4c5555ba,C12ba5ea5,2024-07-15,2024-08-27,16393.95,2024-09-11,Lastschrift,Bezahlt,Produktion,EUR
FTdaaee46c,SOb6990e6a,C03a98fb3,2023-08-03,2023-08-03,10971.42,2023-09-02,Kreditkarte,Bezahlt,HR,EUR
FT2657ea70,SOb6aba0f9,C8edb23e1,2023-09-21,2023-10-19,16381.03,2023-10-24,Lastschrift,Bezahlt,Finanzen,EUR
FTc5467069,SO61aa40ff,C7b948975,2023-09-29,2023-10-29,11540.47,2023-11-03,Überweisung,Bezahlt,Produktion,EUR
FT6307c954,SO074e5103,,2023-04-05,2023-05-16,14301.78,2023-05-26,Überweisung,Bezahlt,Finanzen,EUR
FTee2bd778,SO40b00d23,Ca6fb2402,2023-03-23,2023-03-23,18362.69,2023-03-23,Kreditkarte,Bezahlt,HR,EUR
FT8946a7c1,SO4659bf55,Cbbd2eaf2,2023-01-27,2023-01-27,14430.39,2023-01-27,Lastschrift,Bezahlt,Vertrieb,EUR
FT9c6c867c,SO4a64e655,Cf8b4383e,2024-12-11,2024-12-11,4781.75,2024-12-11,Überweisung,Ausstehend,Finanzen,EUR
FTc3a824bf,SO52c5da62,C50c4accc,2023-03-22,2023-03-22,211.25,2023-04-01,Lastschrift,Bezahlt,Vertrieb,EUR
FT92af6b38,SOaf4ca073,Ce17b4857,2023-07-05,2023-07-03,19009.82,2023-07-08,Kreditkarte,Bezahlt,Produktion,EUR
FT3213ba8f,SObfd8f709,C33fee75a,2024-11-15,2025-01-11,25059.67,2025-01-16,Kreditkarte,Ausstehend,Vertrieb,EUR
FT9d469d38,SO9772181f,C6e1dd11f,2023-03-28,2023-05-12,10918.08,2023-05-22,Lastschrift,Bezahlt,IT,EUR
FT00f373ed,SO5ddd3bda,Ca6fb2402,2023-02-25,2023-02-25,406.91,2023-03-02,Lastschrift,Bezahlt,HR,EUR
FTeb8c72de,SOfaf32dcb,Ced957276,2023-10-03,2023-12-02,7225.52,2024-01-01,Lastschrift,Bezahlt,Finanzen,EUR
FTe511624a,SOae45f143,C732530f3,2023-09-07,2023-10-07,13296.77,2023-10-22,Kreditkarte,Bezahlt,Einkauf,EUR
FT66f480d9,SO1c41bdf9,C70fc59a9,2024-01-05,2024-02-19,815.86,2024-02-29,Überweisung,Bezahlt,Produktion,EUR
FTc331da67,SOcfaa01b2,,2024-12-11,2025-01-10,5218.31,2025-01-10,Kreditkarte,Ausstehend,Vertrieb,EUR
FTc7e4beb9,SO10476f6d,C754b752d,2023-11-18,2024-01-17,6070.09,2024-02-16,Lastschrift,Bezahlt,Produktion,EUR
FTaa5d2fbd,SO1d4fb555,C79696c5b,2023-07-10,2023-08-09,29399.72,2023-09-08,Überweisung,Bezahlt,HR,EUR
FT13ca2281,SOa59b4596,Ce80237a3,2023-04-30,2023-06-29,8222.31,2023-07-04,Lastschrift,Bezahlt,Finanzen,EUR
FT2739c22a,SOa59b4596,Ce80237a3,2023-04-30,2023-06-29,13304.82,2023-07-05,Kreditkarte,Bezahlt,Finanzen,EUR
FT6fc11df1,SO7a551462,C79696c5b,2023-12-16,2024-01-15,5956.39,2024-02-14,Überweisung,Bezahlt,HR,EUR
FT23bc37e7,SOe5766ddb,,2024-05-18,2024-06-14,8014.2,2024-06-14,Lastschrift,Bezahlt,Vertrieb,EUR
FT466ad648,SOa55fa219,C7b948975,2024-07-06,2024-08-05,1194.06,2024-09-04,Kreditkarte,Bezahlt,Produktion,EUR
FT89044fd5,SO56cf428f,Ce02f09fc,2024-04-11,2024-05-11,22541.29,2024-05-26,Lastschrift,Bezahlt,Finanzen,EUR
FT9b9455f4,SO2a2aae8a,C4d8dda40,2023-07-07,2023-08-20,4127.57,2023-09-19,Überweisung,Bezahlt,Finanzen,EUR
FTd6fdeb2f,SO3c7d2738,C924c7be9,2024-12-30,2025-02-08,1369.06,2025-02-18,Überweisung,Ausstehend,Einkauf,EUR
FT3576a2cf,SO7a0a8584,C924c7be9,2024-07-07,2024-08-21,3708.95,2024-08-21,Kreditkarte,Bezahlt,Einkauf,EUR
FT20e8b8e4,SObde421e5,Cc5d4ef9a,2024-07-29,2024-08-28,7925.24,2024-08-28,Überweisung,Bezahlt,HR,EUR
FT23f867c3,SOe3d3a2db,C1d070d6e,2023-07-10,2023-09-08,11991.28,2023-09-08,Kreditkarte,Bezahlt,Einkauf,EUR
FT7852b041,SO1fb71ffa,C3efad3f9,2023-06-30,2023-08-14,,2023-09-13,Kreditkarte,Bezahlt,Einkauf,EUR
FT3a1c74aa,SO1987e894,Ce11e2927,2024-05-09,2024-06-08,2951.17,2024-06-08,Lastschrift,Bezahlt,Einkauf,EUR
FT0b221400,SO1cbbf40b,Caad1aa13,2024-06-11,2024-07-11,2108.54,2024-07-11,Überweisung,Bezahlt,Finanzen,EUR
FT05712efe,SO0fd664e7,C1423b9b6,2024-10-15,2024-10-15,9501.9,2024-10-15,Kreditkarte,Bezahlt,Einkauf,EUR
FTb41f1af2,SO426b9d22,Cccb7af4a,2024-12-08,2025-01-07,1899.78,2025-01-22,Kreditkarte,Ausstehend,Produktion,EUR
FT703c5855,SOe11bbbb0,Cbbd2eaf2,2024-05-16,2024-05-16,11354.5,2024-05-21,Überweisung,Bezahlt,Vertrieb,EUR
FT3f768239,SOc0411fb0,Ce475e957,2023-06-21,2023-07-21,11874.02,2023-08-20,Lastschrift,Bezahlt,Produktion,EUR
FT830567fc,SOecd8386c,Ccb63ede4,2023-05-23,2023-07-22,3231.97,2023-08-01,Kreditkarte,Bezahlt,Finanzen,EUR
FTedfbc617,SO2f50f04e,,2023-12-03,2024-01-02,,2024-02-01,Kreditkarte,Bezahlt,Produktion,EUR
FT6e50aaab,SO963d2ab3,C118056f7,2023-06-08,2023-07-23,3193.24,2023-08-22,Lastschrift,Bezahlt,IT,EUR
FTd70eca54,SO2a386491,Cd6f978c2,2023-09-21,2023-10-20,790.9,2023-10-20,Lastschrift,Bezahlt,IT,EUR
FT16c24042,SO94e56565,C0d6afa74,2023-09-18,2023-09-16,18137.1,2023-10-01,Überweisung,Bezahlt,IT,EUR
FT7b4d5bba,SO0624ac45,Cc5d4ef9a,2024-02-12,2024-03-13,2064.59,2024-03-13,Kreditkarte,Bezahlt,HR,EUR
FT94b03e96,SOd6df1e44,C1d5b10d8,2023-12-05,2024-02-03,2099.7,2024-02-03,Überweisung,Bezahlt,Finanzen,EUR
FT2138a1fa,SOff7758b3,C37903667,2024-04-07,2024-04-07,6796.61,2024-04-17,Lastschrift,Bezahlt,Vertrieb,EUR
FTfc33599c,SO241319e6,C2745d577,2023-08-06,2023-09-05,15758.99,2023-10-05,Lastschrift,Bezahlt,Einkauf,EUR
FT5ebc1674,SOe0900fd9,Caad1aa13,2024-06-27,2024-07-25,3114.47,2024-07-30,Überweisung,Bezahlt,Finanzen,EUR
FT94aae84e,SOe0900fd9,Caad1aa13,2024-06-27,2024-07-25,3674.11,2024-08-06,Lastschrift,Bezahlt,Finanzen,EUR
FT712f03af,SO3ff2d7d5,C6e1dd11f,2023-06-13,2023-07-25,1173.33,2023-07-25,Überweisung,Bezahlt,IT,EUR
FT3e7a6932,SO1bd6393a,C967d50a7,2024-04-04,2024-06-03,2576.78,2024-07-03,Überweisung,Bezahlt,Produktion,EUR
FT7e848524,SOac53246c,,2023-11-11,2023-12-26,458.84,2023-12-26,Überweisung,Bezahlt,Vertrieb,EUR
FTf9760522,SOb12b43c7,C18e0e6ec,2024-07-06,2024-07-03,346.64,2024-07-03,Überweisung,Bezahlt,IT,EUR
FTef91af9b,SOc0158968,C75f9d5e2,2023-04-26,2023-06-10,4670.08,2023-06-10,Lastschrift,Bezahlt,IT,EUR
FT976728b3,SO528f3242,C5faf8fa4,2024-10-17,2024-10-13,1673.91,2024-10-28,Lastschrift,Bezahlt,Produktion,EUR
FT392ff7f9,SO19f668f5,C7e45efe4,2023-08-03,2023-09-30,8793.12,2023-10-05,Lastschrift,Bezahlt,HR,EUR
FTf0dc357d,SO94249511,,2023-03-31,2023-03-31,15379.3,2023-03-31,Überweisung,Bezahlt,Vertrieb,EUR
FT9ee1dc1d,SOb1cec40a,C1e3f9dc2,2024-10-22,2024-10-22,2692.4,2024-10-22,Lastschrift,Bezahlt,HR,EUR
FT035bc4bd,SO78fcc75b,C9a904d0d,2024-07-05,2024-07-05,250.94,2024-07-05,Überweisung,Bezahlt,Einkauf,EUR
FTfff41a37,SOcef06fbd,Cd492f8b7,2023-02-06,2023-04-02,8842.72,2023-04-17,Kreditkarte,Bezahlt,Vertrieb,EUR
FTd067d1a9,SO242b3870,Cc5d4ef9a,2023-07-28,2023-08-27,2536.54,2023-09-01,Kreditkarte,Bezahlt,HR,EUR
FT351acfcb,SOa87701b5,Ce6a2c2b8,2023-09-27,2023-11-26,6530.23,2023-12-26,Kreditkarte,Bezahlt,IT,EUR
FT3901517a,SO03f3a76b,C0641716f,2023-11-21,2023-12-21,2551.15,2023-12-31,Kreditkarte,Bezahlt,Produktion,EUR
FT0bdacf60,SO7392a394,,2024-10-28,2024-10-28,11888.61,2024-11-07,Lastschrift,Bezahlt,HR,EUR
FTe75ed096,SO23c75908,C138a901b,2023-12-25,2024-01-22,825.0,2024-02-06,Lastschrift,Bezahlt,Finanzen,EUR
FT597f7f39,SO97730406,,2023-01-24,2023-01-24,4225.85,2023-02-08,Lastschrift,Bezahlt,IT,EUR
FT4410e991,SO999f10ab,C99bf0109,2024-05-02,2024-06-01,1538.61,2024-06-16,Überweisung,Bezahlt,IT,EUR
FT8aaa94d9,SOa227b222,C5bd787f1,2024-06-01,2024-06-26,9852.49,2024-06-26,Lastschrift,Bezahlt,Einkauf,EUR
FT829d6fab,SOeebc1190,C12619206,2023-11-04,2023-12-19,3047.03,2024-01-18,Lastschrift,Bezahlt,Produktion,EUR
FTcc9d6980,SOe05fe18d,C6e3f51bd,2024-12-01,2025-01-30,16485.28,2025-02-04,Kreditkarte,Ausstehend,Produktion,EUR
FT5ef4387f,SO406198d9,Cb7027054,2024-05-05,2024-05-05,2172.93,2024-05-05,Lastschrift,Bezahlt,Finanzen,EUR
FTad0cf81f,SO20b4c80e,C5ba38685,2024-10-25,2024-11-21,2751.45,2024-11-26,Überweisung,Ausstehend,Finanzen,EUR
FTf9fa86bd,SOa34f8544,Ca14a6d03,2024-06-07,2024-06-07,8325.46,2024-06-07,Überweisung,Bezahlt,Einkauf,EUR
FT38d98801,SO4e2c63c1,,2024-08-27,2024-10-26,4608.32,2024-10-31,Überweisung,Bezahlt,Finanzen,EUR
FTb23efb69,SO4f414b63,C86091f04,2024-02-21,2024-04-21,15724.23,2024-04-21,Lastschrift,Bezahlt,Vertrieb,EUR
FT6b337bba,SOcb34ff09,C7b5c9682,2023-08-21,2023-08-21,14203.62,2023-08-21,Kreditkarte,Bezahlt,Finanzen,EUR
FTa7952ab5,SO4031ce57,C5ba38685,2024-08-17,2024-09-16,173.96,2024-09-16,Überweisung,Bezahlt,Finanzen,EUR
FT8ac75fbc,SO78046828,Cca4b662a,2023-04-08,2023-04-08,1781.64,2023-04-23,Kreditkarte,Bezahlt,Vertrieb,EUR
FTfa103789,SO7cae6d42,Ce36428f7,2023-03-08,2023-03-08,4603.78,2023-03-08,Überweisung,Bezahlt,HR,EUR
FTde76083a,SOee28ce29,C7b948975,2023-07-14,2023-08-12,944.42,2023-08-12,Kreditkarte,Bezahlt,Produktion,EUR
FT22a605a8,SO426bba4b,C1dfe72e0,2024-07-17,2024-09-13,2135.53,2024-09-28,Kreditkarte,Bezahlt,Vertrieb,EUR
FT49132f41,SO426bba4b,C1dfe72e0,2024-07-17,2024-09-13,1958.38,2024-10-06,Kreditkarte,Bezahlt,Vertrieb,EUR
FT887ee00b,SO606626fe,C138a901b,2024-08-07,2024-09-06,12195.71,2024-10-06,Überweisung,Bezahlt,Finanzen,EUR
FT7a3f4b35,SO1b1d8a84,,2023-12-28,2024-02-26,16144.68,2024-03-27,Lastschrift,Bezahlt,Einkauf,EUR
FT430b2b65,SOd3c26d1c,Cc5d4ef9a,2024-11-04,2024-12-04,91.22,2024-12-04,Lastschrift,Ausstehend,HR,EUR
FTaf0f37cd,SOaa43ec04,C6e1dd11f,2024-10-06,2024-11-20,2740.55,2024-11-30,Überweisung,Ausstehend,IT,EUR
FT26e83d1a,SOaa43ec04,C6e1dd11f,2024-10-06,2024-11-20,3519.33,2024-12-07,Überweisung,Ausstehend,IT,EUR
FT97d004df,SO5ff6bd86,Cb4400cf7,2023-08-17,2023-10-01,8975.41,2023-10-06,Kreditkarte,Bezahlt,Finanzen,EUR
FT0406ee64,SObb36a3ed,C732530f3,2023-10-13,2023-11-12,1362.45,2023-12-12,Kreditkarte,Bezahlt,Einkauf,EUR
FTb66ea324,SOe88655ca,C9670ea64,2023-11-14,2024-01-13,5270.04,2024-01-13,Kreditkarte,Bezahlt,Vertrieb,EUR
FTdbf869b3,SOe88655ca,C9670ea64,2023-11-14,2024-01-13,11875.48,2024-01-20,Lastschrift,Bezahlt,Vertrieb,EUR
FTfe778726,SO9fe2fad1,C3cc6e59d,2024-10-21,2024-12-05,18273.8,2024-12-15,Überweisung,Ausstehend,IT,EUR
FT76c22b97,SO6c3c52e0,Ce17b4857,2023-01-05,2023-01-05,661.56,2023-01-10,Lastschrift,Bezahlt,Produktion,EUR
FT4b546305,SO6780325b,Cbbd2eaf2,2023-03-24,2023-03-24,289.11,2023-03-24,Lastschrift,Bezahlt,Vertrieb,EUR
FTd22123cb,SOf9b65dd4,Cc1fa55aa,2023-03-02,2023-03-01,295.47,2023-03-01,Lastschrift,Bezahlt,Einkauf,EUR
FT43476988,SO78a7da77,C04fc253d,2024-09-02,2024-10-30,2724.43,2024-11-04,Lastschrift,Bezahlt,IT,EUR
FT66af7ebf,SO468d5863,C04fc253d,2023-02-24,2023-04-25,4539.63,2023-04-30,Kreditkarte,Bezahlt,IT,EUR
FTc0a65447,SO13b83a35,C2b4198e0,2024-10-06,2024-12-05,807.15,2024-12-05,Kreditkarte,Ausstehend,IT,EUR
FT86072c75,SOf4476f34,C3f843499,2023-01-14,2023-01-13,12060.37,2023-01-13,Kreditkarte,Bezahlt,Finanzen,EUR
FTe0786342,SO2a88f46b,C9e5706df,2024-07-13,2024-08-12,821.31,2024-08-12,Überweisung,Bezahlt,IT,EUR
FTe8a04fd1,SO386390c3,,2023-09-15,2023-10-15,6205.25,2023-10-15,Überweisung,Bezahlt,Finanzen,EUR
FTd92a5971,SO60ae0628,C7b5c9682,2023-10-11,2023-10-11,182.86,2023-10-11,Kreditkarte,Bezahlt,Finanzen,EUR
FTd86a2cce,SOad808c09,C4fe20e66,2023-07-28,2023-08-27,1059.06,2023-08-27,Überweisung,Bezahlt,Vertrieb,EUR
FT158eeb02,SO9f366f79,Cf8b4383e,2024-04-24,2024-04-24,130.08,2024-05-09,Überweisung,Bezahlt,Finanzen,EUR
FTada6152c,SO1902b3cd,C791dd684,2024-09-01,2024-09-01,524.58,2024-09-11,Lastschrift,Bezahlt,IT,EUR
FT75564ba4,SOc427a8c3,C22dc1560,2023-07-06,2023-08-18,3437.44,2023-09-02,Kreditkarte,Bezahlt,Einkauf,EUR
FT32e8146a,SO479cfe00,Cf92b9ef9,2024-07-13,2024-08-09,15750.43,2024-08-14,Kreditkarte,Bezahlt,Produktion,EUR
FTb527284c,SO1167a446,,2023-07-31,2023-09-14,612.25,2023-09-29,Überweisung,Bezahlt,Einkauf,EUR
FTe1d9bc52,SOef74ccc4,Cc4b33ba9,2023-09-23,2023-11-07,4742.43,2023-11-12,Kreditkarte,Bezahlt,Einkauf,EUR
FT84945484,SOa42eb2a2,,2023-03-17,2023-04-16,12963.25,2023-04-16,Überweisung,Bezahlt,IT,EUR
FT10f15c2b,SO2d9d5462,,2024-11-24,2025-01-23,13253.5,2025-02-07,Kreditkarte,Ausstehend,Finanzen,EUR
FTe80dfeec,SOe13df3cd,Cf27e6ab2,2024-12-14,2024-12-14,4355.4,2024-12-14,Kreditkarte,Ausstehend,Finanzen,EUR
FT5c9be5c0,SOd91cb917,Cf2dabd90,2024-06-29,2024-07-29,5519.3,2024-08-13,Überweisung,Bezahlt,IT,EUR
FTe272c10f,SO3e936d21,C2b4198e0,2024-12-13,2025-02-08,2315.46,2025-02-13,Überweisung,Ausstehend,IT,EUR
FT847860f5,SOabb77d20,C2745d577,2023-06-10,2023-07-10,502.46,2023-07-20,Überweisung,Bezahlt,Einkauf,EUR
FT42627f60,SOb4428841,Ce17b4857,2023-06-10,2023-06-09,8317.0,2023-06-19,Lastschrift,Bezahlt,Produktion,EUR
FTac8732ad,SO43387e3a,C074fd1fe,2024-06-26,2024-06-26,1433.59,2024-06-26,Kreditkarte,Bezahlt,IT,EUR
FT2fbb3f70,SO1bbbbce6,C414c6e9c,2023-04-17,2023-06-16,3533.57,2023-07-16,Lastschrift,Bezahlt,HR,EUR
FT8c6d5a88,SOc482b59e,C18e0e6ec,2024-04-08,2024-04-08,459.18,2024-04-18,Überweisung,Bezahlt,IT,EUR
FT2221cb6d,SO0c34e9df,,2023-01-07,2023-02-21,469.68,2023-03-08,Überweisung,Bezahlt,Finanzen,EUR
FTdaf49330,SO438b44de,C9694b874,2024-06-24,2024-06-24,6434.41,2024-06-29,Überweisung,Bezahlt,HR,EUR
FTc489d7ab,SO4495745c,C868f6ecf,2024-04-29,2024-06-10,5808.35,2024-07-10,Lastschrift,Bezahlt,IT,EUR
FTe1d26f0a,SOcb993e06,Cc5d4ef9a,2023-09-18,2023-10-18,8353.71,2023-10-28,Kreditkarte,Bezahlt,HR,EUR
FTcb6fc8f7,SOedce66ae,Cb66030de,2024-06-03,2024-06-01,1016.91,2024-06-01,Kreditkarte,Bezahlt,HR,EUR
FT1569225b,SO6561fbbb,Ce36428f7,2024-11-24,2024-11-24,1680.74,2024-12-09,Lastschrift,Ausstehend,HR,EUR
FT70cece5f,SO6561fbbb,Ce36428f7,2024-11-24,2024-11-24,1191.67,2024-12-15,Kreditkarte,Ausstehend,HR,EUR
FT15234e24,SO1d9f7811,C138a901b,2023-03-10,2023-04-09,5588.07,2023-05-09,Kreditkarte,Bezahlt,Finanzen,EUR
FT959e410c,SO1d9f7811,C138a901b,2023-03-10,2023-04-09,5253.49,2023-05-17,Lastschrift,Bezahlt,Finanzen,EUR
FTffe429ff,SO6abd2a23,C6e1dd11f,2023-07-28,2023-09-06,7001.73,2023-09-06,Kreditkarte,Bezahlt,IT,EUR
FT94a832b1,SO2e81b158,Cfa474de8,2024-04-02,2024-05-02,8616.46,2024-05-02,Kreditkarte,Bezahlt,Einkauf,EUR
FT0d579856,SO9e18305c,C0b7bb4bc,2023-07-07,2023-09-05,847.8,2023-10-05,Kreditkarte,Bezahlt,IT,EUR
FT116520fb,SO97ebe642,,2023-05-26,2023-06-25,6785.24,2023-06-25,Lastschrift,Bezahlt,Produktion,EUR
FT101591ca,SOd12f060f,C846484d1,2024-01-05,2024-03-04,3159.92,2024-04-03,Überweisung,Bezahlt,Vertrieb,EUR
FT48447741,SO13867181,Ce36428f7,2024-09-17,2024-09-17,3711.52,2024-09-22,Kreditkarte,Bezahlt,HR,EUR
FT7c58d076,SO152ca405,C50c4accc,2023-10-02,2023-09-28,9990.33,2023-10-28,Überweisung,Bezahlt,Vertrieb,EUR
FTf01c3f65,SO4bbf87aa,Cf6f02706,2023-11-18,2023-12-18,1676.96,2023-12-18,Überweisung,Bezahlt,HR,EUR
FT03fd1183,SOd07d979e,,2023-08-21,2023-10-19,3650.35,2023-10-19,Überweisung,Bezahlt,Finanzen,EUR
FTe6b2be83,SOb0c0f45c,Ce475e957,2024-05-24,2024-06-23,2860.56,2024-06-23,Kreditkarte,Bezahlt,Produktion,EUR
FTc8826cc6,SO826e489c,C42e5a792,2023-05-03,2023-07-02,4926.67,2023-07-02,Überweisung,Bezahlt,Einkauf,EUR
FTf0520112,SO826e489c,C42e5a792,2023-05-03,2023-07-02,2683.45,2023-07-12,Kreditkarte,Bezahlt,Einkauf,EUR
FTf03ee17c,SO08932a82,C924c7be9,2023-07-30,2023-09-13,1384.62,2023-09-13,Überweisung,Bezahlt,Einkauf,EUR
FT54321315,SO08932a82,C924c7be9,2023-07-30,2023-09-13,1843.58,2023-09-14,Lastschrift,Bezahlt,Einkauf,EUR
FTf940d68f,SO0c1d8e50,C38361d92,2023-08-05,2023-09-19,1330.05,2023-10-04,Kreditkarte,Bezahlt,Vertrieb,EUR
FT93953a2b,SO61b702de,C9670ea64,2024-10-20,2024-12-19,12609.66,2025-01-18,Lastschrift,Ausstehend,Vertrieb,EUR
FT39a03731,SO9a605fe5,,2024-07-03,2024-07-03,141.0,2024-07-03,Kreditkarte,Bezahlt,Produktion,EUR
FTceefdd71,SO00fd679c,,2024-01-25,2024-01-23,463.39,2024-02-07,Kreditkarte,Bezahlt,HR,EUR
FTb523b7ea,SO857c71f7,Cf02cd960,2024-11-15,2024-12-30,612.8,2025-01-04,Lastschrift,Ausstehend,Finanzen,EUR
FTcee082c1,SO5b1d7dae,Cd6f978c2,2024-08-06,2024-09-05,5136.91,2024-09-05,Lastschrift,Bezahlt,IT,EUR
FT881b8199,SO7978a422,Cda8e4736,2023-09-15,2023-09-15,7262.27,2023-09-20,Lastschrift,Bezahlt,Vertrieb,EUR
FTc37f197e,SO3e1e0a13,C6e1dd11f,2024-10-11,2024-11-25,1156.54,2024-12-10,Überweisung,Ausstehend,IT,EUR
FTf2d1cb78,SO8364599d,Cf4a92678,2023-12-01,2023-12-31,5923.13,2023-12-31,Überweisung,Bezahlt,Vertrieb,EUR
FT297d7786,SO647858d6,Ce6a2c2b8,2024-03-25,2024-05-24,848.7,2024-05-24,Kreditkarte,Bezahlt,IT,EUR
FTc1d11ed5,SO70531f6d,C724c4e71,2023-07-14,2023-08-13,6769.27,2023-08-13,Lastschrift,Bezahlt,IT,EUR
FT131a9472,SO6fd4e360,,2024-09-13,2024-11-08,4961.58,2024-11-08,Überweisung,Ausstehend,Vertrieb,EUR
FT98120bd5,SO560933b4,C82cd3970,2023-12-24,2023-12-24,6395.8,2023-12-24,Überweisung,Bezahlt,Einkauf,EUR
